content,score,label
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
follow iG : VILLA FAJAR JAYA,3,Netral
Tolong update ke aplikasi yang terbaru. Agar lebih memudahkan petugas yang bekerja di lapangan. Ketika bimtek di beritahu akan menggunakan aplikasi versi 2.71 tapi kenapa aplikasi masih versi 2.55. Tolonglah percepat update nya agar petugas di lapangan tidak kebingungan saat menggunakan aplikasi si rekap di karenakan jadwal yang minim untuk mempelajari aplikasi si rekap,3,Netral
Ada kendala aplikasi sudah tidak bisa digunakan.. Minta solusi,3,Netral
Tambah Pengalaman,3,Netral
Ok. Dicoba dulu,3,Netral
Yang sabar untuk yang mendownload tapi blom bisa. Di buka.. setiap KPU beda versi dan ubdet . Nanti ada arahan dari pps untuk meng updet versi terbaru.. di karenakan beda calon di setiap KPU. Versi dan updet uga berbeda,3,Netral
Bagaimana jika lupa password nya tolong di bantu,3,Netral
Belum pernah pengalaman sirekap,3,Netral
Ok semoga lancar Saran saja ; semoga di pilkada ini tidak error lagi 🙏🏃‍♂️🏃‍♂️,3,Netral
Aplikasi versi ini sudah tidak dapat digunakan????,3,Netral
Semoga bagus,3,Netral
Ujicoba,3,Netral
Bagaimana solusi jika akun sirekap Lupa pasword,3,Netral
"sudah di instal aplikasi yang dari kpu kirim di whatsapp tapi mau buka, katanya versi tidak berlaku..",3,Netral
Pernah menggunakan,3,Netral
Saya sebagai anggota kpps siap untuk mensukseskan pemilu thn 2024. Pemilihan gubernur dan wakil gubernur kalimantan tengah. Serta bupati dan wakil bupati kabupaten kapuas tahun 2024. Semoga semua nya diberikan ksehatan kelancaran dalam bertugas. Aamiin... 3x... sukses selalu buat semua rekan - rekan anggota pps dan kpps.,3,Netral
Semoga sudah diperbaiki aplikasinya,3,Netral
semoga gak lelet aja pas satu Indonesia yang pake,3,Netral
Belum tau sih apl nya bagaimna apakah berpungsi dengan baik atau tidak ..karena ini kali pertama saya mencoba semoga apl nya berpungsi dengan baik untuk memudhkn saya di saat pemilihan nanti Saya kasih bintang 3 dulu ya Biar lebih semangat terimakasih,3,Netral
Ikuti alurrr,3,Netral
Tes dulu,3,Netral
Aplikasi suda tidak di gunakan,3,Netral
testo,3,Netral
"Aplikasi sudah lebih baik daripada sirekap pilpres, saran saya, untuk kamera lebih baik menggunakan setting mode kamera biasa saja daripada kamera mode malam, karena di banyak device lebih bagus hasil potret menggunakan kamera biasa walaupun saat malam hari",3,Netral
Bintang 4 karena ada masalah di peng upload an daftar hadir kemarin,3,Netral
Sebelum nya lancar lancar aja tidak ada kendali tapi setelah hari H mau unggah yg pdf nya gagal terus,3,Netral
"Bug buat dokumen lama dan foto halaman 2 capres tidak bisa buka ( edit sdh ada kemajuan aplikasinya, saran untuk server BW nya di perbesar agar bisa upload cepat)",3,Netral
"tolong dong di perbagus lagii , saya mau unggah daftar hadirr susah banget",3,Netral
Eror terusss,3,Netral
Lupa sandi sirekap gimana solusinya min😭😭😭😭,3,Netral
"Mohon untuk di perbaiki lagi sitemnya, kadang ngeleg",3,Netral
Yang lupa password bagaimana ya di apk tidak klik lupa password,3,Netral
Masuk sekali,3,Netral
Sedang dugunakan,3,Netral
"Kesel dikit, ruang penyimpanan masih 9GB tp masih aj gagal kunci dokumen daftar hadir segala macam. Tapi harapanku semoga hari H nya dilancarkan.",3,Netral
"Setelah melakukan beberapa kali uji coba dan uji beban server, apk masih lambat menerima hasil kerja KPPS di kirim hasilnya ke OP, Server masih lemah.",3,Netral
"Masih banyak masalah, hari ini (minggu)yang seharusnya buat cek ,dan memakai sesi produjinasional2,malah ndak bisa masuk",3,Netral
Kenapa saya tidak masuk terus menerus kata sandi salah,3,Netral
Untuk akunnya sih bagus. Tapi server atau loginya agak lambat..👍🙏,3,Netral
Gimna solusi atasi ngak bisa d submit?,3,Netral
Kalau lupa password gimana cara merubahnya.. Karena tidak ada menu LUPA PASSWORD,3,Netral
"Hai dev, tolong perhatikan kita dipelosok indonesia timur yang koneksi internetnya tidak memadai ini juga donk!! kalau aplikasi ini anda pasangi TIMEOUT ya otomatis saat hari H kita tidak akan bisa bekerja",3,Netral
"Awalnya apk bisa, trs pas log in kembali tidak bisa masuk. Untuk kalian yg seperti saya sampai hapus cache, uninstal dan download lg tp tidak bisa masuk/log in bahkan sampai restart hp. Dengan syarat tidak lupa username dan pw silahkan hubungi orang yang bertugas mengenai sirekap di kelurahan anda. Agar segera di buatkan akun baru. Alhamdulillah saya langsung dibuatkan baru dan bisa kembali. Jika sdh ok, jgn hapus cache apk agar terus tersimpan data loginnya. Kalau udh ok apknya jgn di otak-atik",3,Netral
"Baguss, sangat mudah dipahami. Namun tolong diupgrade lagii min. Dulu versi 2.71 di hp saya bisa masuk, tapi skrg pake versi 2.73 tidak bisa masuk.",3,Netral
Semoga Bisa Digunakan Sampai Hari H Sebagaimana Mestinya 😄😄😄😄😄,3,Netral
Semoga aplikasi sirekap pada pilkada kali ini aplikasinya tidak ada kendala lgi,3,Netral
gw kasih bintang lima buat si rekap..... tolong di tingkatkan admin jaringan aplikasinya,3,Netral
"Maaf sebelumnya tapi aplikasi belum bisa digunakan secara optimal mau log in saja sulit dan rata rata kendala nya itu semua, mungkin bisa di perbaiki dulu, jika memang sedang maintenance info saja maintenance jadi kita tidak terlalu khawatir Yang sangat kita khawatirkan kalau nanti saat hari pemilu aplikasi tidak dapat digunakan secara serentak tapi diwajibkan menguploud data Mohon untuk pihak KPU segera mengatasi banyaknya kendala kendala yang saat ini terjadi Terima kasihh",3,Netral
Semoga bisa ke versi 2.73,3,Netral
Full update,3,Netral
kenapa ya invalid username or paswor terus padahal paswor dan username sudah benar mohon diperhatikan kendala yang di alami para pengguna sirekap terima kasih,3,Netral
"Mudah2 dilancarkan pekerjaannya, Aamiin",3,Netral
Membantu untuk menghitung surat suara lewat aplikasi ini dan juga memudahkan petugas untuk bekerja.tapi kendalanya kenapa sirekap tidak bisa mengupdate ke versi 2.73,3,Netral
"Gagal update terus, kenapa yah?",3,Netral
"Aplikasi yang ""Dipaksakan"" untuk perhitungan pilkada serentak ataupun pemilu. Padahal masih jauh dari kata bagus.",3,Netral
Semoga aplikasi nya tidak bermasalah dan terjadi Server Maintenance,3,Netral
Tadi aman dh bisa login dan praktek sirekap pada rapat bimtek 1 tiba2 pas mau d pake lagi nga bisa login Berusaha Ampe stres tingkat dewa,3,Netral
Apk ini ko tdk bisa masuk kenapa ka tdk bisa,3,Netral
Saya lupa password apakah bisa di bantu?,3,Netral
Setiap ada uji beban atau rekapitulasi sebaiknya profil yang dimunculkan cuma 1 saja,3,Netral
Kpps kedua sy,3,Netral
Semoga bisa di andalkan sampe hari H agar tidak membebani relawan,3,Netral
Aplikasi belum mateng tapi dipaksain ya jadinya gini,3,Netral
Tolong server dipersiapkan dengan baik. Jangan kyak pemilu banyak yg down gambar tidak terkirim,3,Netral
Bagaimana solusinya jika lupa password akun sirekap??,3,Netral
Aplikasinya masih belum bisa dinupdate secara maksimal mungkin perlu diperbaiki lagi,3,Netral
moga saja lancar tanpa kendala sampai hari H,3,Netral
"Untuk saat ini tidak ada masalah,semoga dihari haknya tidak bermasalah dan lancar.",3,Netral
Min aplikasinya tidak bisa di-update per 19 November 2024,3,Netral
Gemana cara kalau lupa password serekap,3,Netral
versi 2.73 seperti arahan,3,Netral
Semoga aflikanya tidak mainfrance saat hari H nanti,3,Netral
"ga bisa update 2.73, apa harus uninstall dulu yg 2.71 ? ga bisa langsung di update ?",3,Netral
Semoga bisa masuk,3,Netral
perlu penyesuaian,3,Netral
"Bagaimana cara ,,kalau lupa passwordnya,,mohon solusinya",3,Netral
"Aplikasinya udah bagus tapi, tolong servernya di perbaiki lagi pak, terimakasih",3,Netral
Bagaimana cara mereset password ? Terus tiap mau login minta di update terus ?,3,Netral
"Saya belum bisa update ke versi 2,73 yg terbaru, min gimana caranya???",3,Netral
"Versi 2.71 error, saya update ke versi 2.73 lgsg bisa login, semoga bermanfaat dan lancar",3,Netral
Pengawas,3,Netral
"Ngabisin kuota. Download mulu, update mulu. Kalau belum siap beresin dulu. Jangan suruh download.",3,Netral
Untuk versi 2.71 update ke 2.73 agak susah untuk hp Oppo & Vivo kenapa yaa Padahal hp dah sport,3,Netral
sirekap,3,Netral
Mk mxsxx... ZAFT gg dfcccccccccccccc dr,3,Netral
"Untuk saat ini tidak ada masalah saat bimtek 2, mdh2n pas hari H ga seperti pilpres kmren....",3,Netral
Pernah menjadi anggota kppas,3,Netral
Untuk pengambilan gambarnya tolong di perbaiki bapak/ibu admin karena sangat lambat supaya admin sirekap tidak lambat dalam bekerja nantinya pada hari H Terima kasih,3,Netral
Apkikasi baru,3,Netral
Pernah sebagai anggota pantarli untuk pilpres dan wapres dan sebagai ketua TPS pilpres dan wapres,3,Netral
Seharusnya kasih opsi lupa kata sandi saat login di aplikasi bang admin. Untuk lebih mejaga keamanan data di dalam aplikasi.,3,Netral
Saya kasi bl3 bintang dulu soalnya saya belum bisa login,3,Netral
Denga Bisnia Akun,3,Netral
Sebagai kpps,3,Netral
Aplikasi bagus,3,Netral
Ok mantab,3,Netral
Sudah bisa login,3,Netral
buat yang versi pilkada sudah jauh lebih baik dibanding dengan versi pemilu legislatif,3,Netral
"Ver 2.73 menggantikan file .apk ver 2.71. Bisa langsung masuk. Mudah2an lancar digunakan pada saat hari H tdk seperti pada saat pilpres/pileg, sehingga jadi celah untuk ""diserang"" oleh berbagai pihak",3,Netral
semoga tidak ngelag disaat hari H hehehe,3,Netral
"Halo min, App lupa password untk login, mohon bantuannya.",3,Netral
Bagus sirekap tp ga bisaa di buka,3,Netral
Aplikasi lucu,3,Netral
Menggunakan si rekap pd waktu pilpres,3,Netral
Aplikasi kurang baguss,3,Netral
Hp saya kok tidak di ijinkan . Kira kira solusinya gimana ya ?,3,Netral
Semoga bisa diperbaiki lagi,3,Netral
Semoga tak ada kendala dan sudah diperbaharui apknya,3,Netral
"Tadi Pagi sya Dapat WA dari KPU Untuk install, setelah install Selesai di buka , gak Bisa ada kata2: Aplikasi versi ini, Sudah Tidak dapat digunakan Ini angel tuturane dikasih deadline 19-11-2024",3,Netral
Bisa tolong kalo Lupa kata sandi gimana cara mengatasinya ??,3,Netral
Baru mendaptar,3,Netral
Aplikasi ini sangatlah bagus akan tetapi masih ada kekurangannya.,3,Netral
Untuk pilkada apakah sudah di update,3,Netral
Update versi nyaaa,3,Netral
Versi berapa yg bagus ? Dan bh Isa terbuka ?,3,Netral
Versi terbaru kapan diupgrade?,3,Netral
"Utk sirekap versi trbaru, tautan link nya sy terima d group admin sirekap dan itu sdh versi 2.71 , kl yg d playstore ini msh versi 2.55. KPPS bs tnya k PPS atau PPK trkait tautan link download nya. Jd mreka yg download dr play store ada ket aplikasi tdk berlaku / tdk bs d pergunakan. 🙏",3,Netral
Juruani susanti,3,Netral
Ternyata versi nya masih belum di upgrade,3,Netral
"siap, untuk update sirekap",3,Netral
Mudah-mudahan bisa memudahkan pekerjaan sebagai petugas KPPS,3,Netral
Pilkada 2024,3,Netral
Bagus banget bjir wkwk,3,Netral
Saya pernah menjadi kpps pemegang aplikasi sirekap dari pilkada 2020,3,Netral
Baik cuma saya blum dapat username dan password,3,Netral
Sempat login tapi pas mau login lagi invalid password Ama username,3,Netral
Semoga Sirekap Lancar gada gangguan,3,Netral
"Bagus,, tpi kadang ada masalah gx mau masuk",3,Netral
Ingin mengetahui lebih lagi bagaimana cara menggunakan aplikasi sirekap,3,Netral
Tolong di update ke versi terbaru karena aplikasi versi ini tidak bisa di gunakan.,3,Netral
Update sirekap dulu pak yang terbaru soalnya yang lama tidak bisa di pakai lagi,3,Netral
"Ko pas udh mau login,udh masukin pasword sama namanya knp gk bisa login ya",3,Netral
"Baru donload tpi knpa muncul nya malah ""aplikasi versi ini sudah tidak dapat digunakan"" Adakah yg bisa bantu saya,",3,Netral
"Produk uji coba kok udh di luncurkan,lucunya ini jadi patokan dan menjadi alat wajib bagi kpps, daripada mempermudah malah jadi merepotkan,contoh saat pilnas kemarin udah susah2 simulasi dsb malah pas hari H tidak bisa digunakan,sangat buang2 waktu.",3,Netral
follow iG : VILLA FAJAR JAYA,3,Netral
Tolong update ke aplikasi yang terbaru. Agar lebih memudahkan petugas yang bekerja di lapangan. Ketika bimtek di beritahu akan menggunakan aplikasi versi 2.71 tapi kenapa aplikasi masih versi 2.55. Tolonglah percepat update nya agar petugas di lapangan tidak kebingungan saat menggunakan aplikasi si rekap di karenakan jadwal yang minim untuk mempelajari aplikasi si rekap,3,Netral
Ada kendala aplikasi sudah tidak bisa digunakan.. Minta solusi,3,Netral
Tambah Pengalaman,3,Netral
Ok. Dicoba dulu,3,Netral
Yang sabar untuk yang mendownload tapi blom bisa. Di buka.. setiap KPU beda versi dan ubdet . Nanti ada arahan dari pps untuk meng updet versi terbaru.. di karenakan beda calon di setiap KPU. Versi dan updet uga berbeda,3,Netral
Bagaimana jika lupa password nya tolong di bantu,3,Netral
Belum pernah pengalaman sirekap,3,Netral
Ok semoga lancar Saran saja ; semoga di pilkada ini tidak error lagi 🙏🏃‍♂️🏃‍♂️,3,Netral
Aplikasi versi ini sudah tidak dapat digunakan????,3,Netral
Semoga bagus,3,Netral
Ujicoba,3,Netral
Bagaimana solusi jika akun sirekap Lupa pasword,3,Netral
"sudah di instal aplikasi yang dari kpu kirim di whatsapp tapi mau buka, katanya versi tidak berlaku..",3,Netral
Pernah menggunakan,3,Netral
Saya sebagai anggota kpps siap untuk mensukseskan pemilu thn 2024. Pemilihan gubernur dan wakil gubernur kalimantan tengah. Serta bupati dan wakil bupati kabupaten kapuas tahun 2024. Semoga semua nya diberikan ksehatan kelancaran dalam bertugas. Aamiin... 3x... sukses selalu buat semua rekan - rekan anggota pps dan kpps.,3,Netral
Semoga sudah diperbaiki aplikasinya,3,Netral
hpku malah ram 3 kepilih jd sirekap 1🤣 gtw gimana endingnya,3,Netral
"serius nanya,jadi kpps dikasih bajunya gasih",3,Netral
ngapa si harus android,3,Netral
"saya pengguna IP, jadi sirekap 1 okehlah",3,Netral
gw fine jadi sirekap ,5,Positif
saya bersyukur pengguna android karna bisa menggunakna sirekap dengan lancar,5,Positif
Saya juga alhamdulillah banget sirekap sangan pro dengana android,5,Positif
"sirekap ni sistemyang bagus, cermat dan cerdas, alangkah baiknya bisa di gunakan oleh user IPhon",5,Netral
sangat luar biasa,5,Positif
Mantap,5,Positif
"Banyak penambahan fitur, terutama progres, sungguh sangat membantu di pilkada, semoga pemilu kedepan semakin canggih ... tengkyu kpu",5,Positif
Good game,5,Positif
Bagus,5,Positif
sangat membantu sekali,5,Positif
Terbaik,5,Positif
Pengalaman saya di pilkada 2024 yg kebetulan saya sendiri memegang sirekap Sangat bagus cepat dan akurat,5,Positif
Sangat membantu tugas KPPS dalam menghitung perolehan suara. Cuma kendala nya di sinyal kalau sinyal kurang mendukung ya tidak bisa unggah data,5,Positif
Untuk sekarang sirekap berjalan sesuai dengan yg di harapkan tidak pas waktu pemilu.. Semoga 5 tahun yg akan datang sirekap lebih baik pagi,5,Positif
Baik,5,Positif
Aman gak ada bug,5,Positif
"Testimoni dari kami TPS 01 Bago Tanggul... Mengenai Penggunaan aplikasi sirekap pilkada tahun 2024 cukup bagus ada peningkatan di bandingkan dengan Pilpres tahun 2024, mungkin ada kendala jaringan tetapi proses tetap berjalan dengan lancar",5,Positif
Alhamdulillah aplikasinya sudah lebih lancar dan digunakan saat hari pemungutan suara lancar tanpa ada kendala sama sekali. Good KPU sudah berbenah dari masalah Pemilu kemarin,5,Positif
"Jamal Dr TPS 1 Loktabat Selatan, Banjarbaru. Aplikasi ny berjalan dengan baik dan lancar. Terima kasih sdh mempermudah kami sebagai KPPS dalam melaksanakan pilkada thn ini.",5,Positif
"Sudah lebih banyak kemajuan, gambar lebih jernih, proses login lebih mudah, hanya kendala upload daftar hadir memerlukan waktu yg sangat lama...",5,Positif
Pilkada kemarin sangat Luar biasa,5,Positif
Sukses selalu,5,Positif
Bagus banget,5,Positif
Mantap 👍,5,Positif
"Ganti dari bintang 1 ke bintang 4 karena banyak perkembangan di aplikasi ini, pas pemilu kemarin jelek bgt banyak kendala tapi di pilkada kali ini udah bagus aplikasi lancar paling beberapa kali gagal upload berkas tapi masih bisa di atasi, semoga pemilu selanjutnya makin bagus dan gak usah ganti dan buat aplikasi baru buang buang anggaran, pertahanin yang ini dan kembangin biar makin mudah aja",5,Positif
Oke,5,Positif
"Istimewa beritanya, jelas dan akurat",5,Positif
Steady,5,Positif
Good,5,Positif
Smg bermanfaat,5,Positif
Mantap,5,Positif
Sangat membantu dan mudah di gunakan.,5,Positif
Ajib,5,Positif
Mantap,5,Positif
Bismillah lancar,5,Positif
mantap,5,Positif
"Selama Bimtek dan Produjinasional2 sih aman tapi gatau nanti pas scan setelah penghitungan suara bakal bisa apa enggak, semoga aja bisa dan lancar.",5,Positif
Siap,5,Positif
Versi baru lebih gampang membaca angka,5,Positif
🙏🏼,5,Positif
Sangat membantu suatu pekerjaan,5,Positif
Bagus,5,Positif
Membantu kita saat pemilu,5,Positif
Bagus,5,Positif
Bagus sekali,5,Positif
Ok,5,Positif
Kren,5,Positif
Good,5,Positif
Punya saya alhamdulillah aman2 saja,5,Positif
bgus,5,Positif
👍👍👍,5,Positif
Bagus,5,Positif
Ok,5,Positif
Mantab.....,5,Positif
Aplikasi yang sangay bagus sekali.. minim kecurangan... mantap prabowo,5,Positif
Mantap dan sukses Pilgub dan pilkada 2024,5,Positif
Sirekap praktis ekonomis,5,Positif
Biarkan bintang yang menilai 👍,5,Positif
Oke,5,Positif
mantap,5,Positif
Aplikasi yang bagus,5,Positif
Untuk uji coba lebih baik untu walikotakota dan gubernur,5,Positif
Baik,5,Positif
Mantap,5,Positif
sangat membantu,5,Positif
Bagus,5,Positif
"sangat membantu,pada saat rekapitulasi perhitungan suara",5,Positif
Bagus,5,Positif
"Akurat, Cepat, terpercaya",5,Positif
Sangat membantu dalam menyelesaikan sirekap,5,Positif
Good,5,Positif
aplikasi berjalan normal di jaringan yang stabil.,5,Positif
Ok,5,Positif
Ok,5,Positif
Good,5,Positif
Aplikasi yang sangat membantu kpu,5,Positif
Sangat membantu,5,Positif
Sanagat membantu pekerjaan kami sebagai seorang sirekaa,5,Positif
Lumayan,5,Positif
Bsik,5,Positif
Ok,5,Positif
👍,5,Positif
Beres sekali😀,5,Positif
Mantob,5,Positif
ok,5,Positif
Baguss,5,Positif
Sangat membantu,5,Positif
Baik,5,Positif
"Semoga, dengan mengirim email masalah lupa sandi bisa teratasi, , 🙏🙏",5,Positif
Ok,5,Positif
Bagus,5,Positif
Mantap,5,Positif
Sangat bagus dan memuaskan 👍,5,Positif
Mantap,5,Positif
Top teknologi nya,5,Positif
Good,5,Positif
Semoga berjalan lancar dan sukses,5,Positif
ok. semangat lagi min,5,Positif
Sangat puas,5,Positif
Mantapb,5,Positif
Sangat membatu,5,Positif
Mempermudah rekapitulasi,5,Positif
Good,5,Positif
Keren ..semoga pada hari H tidak menemui kendala semoga berjalan dengan lancar,5,Positif
